id,sample_id,fertility_score,ph_score,organic_matter_score,nutrient_score,physical_property_score,comprehensive_grade,limiting_factors,improvement_suggestions,assessment_date,assessor,created_at
1774,1774,86.6,82.33,74.36,77.81,85.19,良,无明显限制因子,科学施肥，平衡土壤养分,2023-08-12,王研究员,2025-03-01 02:55:15
1775,1775,80.5,73.74,80.95,75.48,86.04,良,pH值偏离适宜范围,增施有机肥，提高土壤有机质含量,2023-01-24,张教授,2024-11-26 17:26:49
1776,1776,83.86,71.33,71.46,71.53,90.19,良,pH值偏离适宜范围; 养分不平衡,轮作倒茬，维护土壤生态平衡,2025-02-12,王研究员,2024-06-25 04:09:48
1777,1777,60.66,76.99,77.71,87.77,78.13,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2023-09-12,李专家,2022-08-05 21:52:27
1778,1778,84.12,75.12,78.87,84.29,89.76,良,无明显限制因子,深耕松土，改善土壤结构,2022-06-15,陈博士,2024-05-12 08:16:59
1779,1779,94.27,84.69,66.93,77.75,91.13,良,有机质含量偏低,轮作倒茬，维护土壤生态平衡,2023-01-12,李专家,2022-12-17 16:04:50
1780,1780,88.5,74.66,83.48,79.31,83.46,良,pH值偏离适宜范围,科学施肥，平衡土壤养分,2023-03-26,王研究员,2024-05-04 06:08:14
1781,1781,81.08,77.23,75.16,83.76,90.57,良,无明显限制因子,科学施肥，平衡土壤养分,2023-05-05,张教授,2023-06-22 19:39:32
1782,1782,77.28,77.61,66.74,73.96,82.41,良,有机质含量偏低; 养分不平衡,科学施肥，平衡土壤养分,2023-07-25,陈博士,2024-10-03 07:26:56
1783,1783,89.13,83.04,72.62,82.06,77.35,良,无明显限制因子,深耕松土，改善土壤结构,2022-10-07,赵工程师,2025-03-31 07:44:34
1784,1784,84.69,76.87,67.87,78.36,83.28,良,有机质含量偏低,轮作倒茬，维护土壤生态平衡,2023-02-28,张教授,2025-05-14 00:47:56
1785,1785,91.69,75.52,65.26,71.82,81.04,良,有机质含量偏低; 养分不平衡,合理施用石灰，调节土壤pH值,2023-03-30,李专家,2025-05-14 12:20:33
1786,1786,74.45,81.11,82.23,84.09,87.14,良,无明显限制因子,科学施肥，平衡土壤养分,2023-08-16,李专家,2023-11-08 16:53:45
1787,1787,85.27,74.31,66.08,70.03,87.5,良,pH值偏离适宜范围; 有机质含量偏低; 养分不平衡,深耕松土，改善土壤结构,2025-03-06,王研究员,2023-12-02 05:25:11
1788,1788,65.53,81.27,74.81,86.99,75.94,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2024-02-10,赵工程师,2022-08-30 08:41:38
1789,1789,94.93,70.35,77.53,71.02,86.17,良,pH值偏离适宜范围; 养分不平衡,深耕松土，改善土壤结构,2023-01-05,王研究员,2023-02-15 16:58:24
1790,1790,90.71,72.28,77.24,85.61,75.0,良,pH值偏离适宜范围,深耕松土，改善土壤结构,2024-10-31,张教授,2024-06-02 09:32:36
1791,1791,91.41,74.35,67.83,85.1,82.58,良,pH值偏离适宜范围; 有机质含量偏低,深耕松土，改善土壤结构,2024-09-22,赵工程师,2025-04-20 13:49:38
1792,1792,94.94,74.43,73.97,70.94,80.13,良,pH值偏离适宜范围; 养分不平衡,轮作倒茬，维护土壤生态平衡,2023-03-17,李专家,2024-10-01 07:04:57
1793,1793,83.66,86.66,77.68,71.86,77.74,良,养分不平衡,增施有机肥，提高土壤有机质含量,2024-12-22,赵工程师,2023-06-14 14:03:17
1794,1794,91.88,80.64,65.04,76.95,78.14,良,有机质含量偏低,轮作倒茬，维护土壤生态平衡,2024-07-28,李专家,2024-05-03 23:39:18
1795,1795,72.21,88.24,80.53,73.47,76.86,良,养分不平衡,深耕松土，改善土壤结构,2025-05-23,李专家,2025-05-04 00:15:41
1796,1796,65.67,82.35,73.1,82.97,83.54,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2024-12-01,赵工程师,2023-06-12 17:25:57
1797,1797,79.44,81.25,72.54,83.06,81.51,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2023-07-30,陈博士,2024-12-03 22:18:46
1798,1798,64.89,71.7,66.74,78.29,83.54,中,pH值偏离适宜范围; 有机质含量偏低,轮作倒茬，维护土壤生态平衡,2025-04-10,赵工程师,2023-03-08 21:15:23
1799,1799,84.56,81.83,73.42,72.08,87.39,良,养分不平衡,科学施肥，平衡土壤养分,2024-12-30,张教授,2024-07-10 03:00:07
1800,1800,91.47,74.88,73.7,81.47,87.74,良,pH值偏离适宜范围,科学施肥，平衡土壤养分,2023-06-25,赵工程师,2022-09-22 03:16:58
1801,1801,87.23,86.9,76.56,71.76,90.67,良,养分不平衡,轮作倒茬，维护土壤生态平衡,2023-06-02,王研究员,2025-06-06 03:41:44
1802,1802,68.32,89.94,67.11,83.15,83.34,良,有机质含量偏低,深耕松土，改善土壤结构,2022-12-14,赵工程师,2024-03-03 22:50:53
1803,1803,80.27,76.72,77.69,70.39,89.5,良,养分不平衡,增施有机肥，提高土壤有机质含量,2025-02-13,张教授,2025-03-27 04:25:51
1804,1804,83.95,86.0,73.91,85.31,82.8,良,无明显限制因子,合理施用石灰，调节土壤pH值,2023-06-18,张教授,2024-04-03 18:27:22
1805,1805,88.82,86.97,66.92,79.87,79.18,良,有机质含量偏低,科学施肥，平衡土壤养分,2022-12-10,赵工程师,2024-08-04 20:47:08
1806,1806,81.26,74.1,66.18,86.56,86.78,良,pH值偏离适宜范围; 有机质含量偏低,科学施肥，平衡土壤养分,2023-05-04,张教授,2024-05-05 18:11:29
1807,1807,69.07,70.72,68.7,86.55,91.98,良,pH值偏离适宜范围; 有机质含量偏低,深耕松土，改善土壤结构,2024-07-27,陈博士,2023-01-09 03:08:46
1808,1808,86.32,76.52,80.14,85.66,75.71,良,无明显限制因子,深耕松土，改善土壤结构,2024-05-05,张教授,2025-02-20 04:56:42
1809,1809,87.77,78.66,80.08,86.62,79.13,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2022-10-28,张教授,2024-09-13 00:00:14
1810,1810,80.83,71.22,77.59,70.12,79.0,良,pH值偏离适宜范围; 养分不平衡,合理施用石灰，调节土壤pH值,2024-08-27,陈博士,2023-05-26 00:48:53
1811,1811,75.17,77.04,79.02,84.95,86.42,良,无明显限制因子,合理施用石灰，调节土壤pH值,2023-07-14,李专家,2024-12-08 10:20:34
1812,1812,75.6,89.72,76.86,83.47,83.2,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2023-02-04,陈博士,2022-09-04 15:54:34
1813,1813,73.7,74.97,68.98,87.85,89.14,良,pH值偏离适宜范围; 有机质含量偏低,合理施用石灰，调节土壤pH值,2024-09-16,王研究员,2024-05-21 08:35:22
1814,1814,68.71,72.83,68.42,80.72,79.58,中,pH值偏离适宜范围; 有机质含量偏低,深耕松土，改善土壤结构,2023-01-03,张教授,2022-07-27 18:13:59
1815,1815,66.84,72.37,84.49,77.84,83.95,良,pH值偏离适宜范围,增施有机肥，提高土壤有机质含量,2024-01-12,陈博士,2025-01-28 16:52:15
1816,1816,91.55,86.51,77.27,85.94,85.27,优,无明显限制因子,科学施肥，平衡土壤养分,2025-04-16,张教授,2022-09-08 22:39:57
1817,1817,89.07,74.3,75.68,86.9,88.62,良,pH值偏离适宜范围,深耕松土，改善土壤结构,2025-05-07,张教授,2024-04-01 06:35:02
1818,1818,92.47,71.47,78.86,85.99,85.13,良,pH值偏离适宜范围,合理施用石灰，调节土壤pH值,2023-02-16,李专家,2022-09-17 20:34:36
1819,1819,60.66,85.56,68.44,79.58,87.38,良,有机质含量偏低,合理施用石灰，调节土壤pH值,2023-07-17,李专家,2024-05-24 19:16:12
1820,1820,71.82,70.11,77.66,80.41,86.32,良,pH值偏离适宜范围,轮作倒茬，维护土壤生态平衡,2023-03-03,赵工程师,2022-08-16 03:36:13
1821,1821,81.1,77.1,66.39,72.73,76.57,中,有机质含量偏低; 养分不平衡,深耕松土，改善土壤结构,2022-07-12,赵工程师,2023-04-03 10:42:18
1822,1822,93.36,70.17,74.21,70.07,79.92,良,pH值偏离适宜范围; 养分不平衡,科学施肥，平衡土壤养分,2025-05-14,陈博士,2023-08-10 02:53:57
1823,1823,94.56,76.56,65.24,84.72,89.43,良,有机质含量偏低,深耕松土，改善土壤结构,2024-06-12,李专家,2022-10-25 02:33:17
1824,1824,68.08,83.63,68.94,79.76,77.89,良,有机质含量偏低,合理施用石灰，调节土壤pH值,2024-08-14,陈博士,2024-12-09 19:23:54
1825,1825,77.65,78.36,74.25,83.13,76.5,良,无明显限制因子,科学施肥，平衡土壤养分,2024-05-11,李专家,2024-09-25 07:50:21
1826,1826,82.73,83.67,82.9,82.38,75.5,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2023-08-12,赵工程师,2024-07-26 06:17:33
1827,1827,87.41,77.17,84.27,83.22,82.3,良,无明显限制因子,合理施用石灰，调节土壤pH值,2023-10-20,赵工程师,2024-08-09 06:50:09
1828,1828,67.6,75.98,75.23,75.24,79.6,中,无明显限制因子,增施有机肥，提高土壤有机质含量,2022-09-03,王研究员,2023-10-14 20:12:35
1829,1829,77.59,79.03,67.98,70.83,80.71,良,有机质含量偏低; 养分不平衡,合理施用石灰，调节土壤pH值,2023-07-25,王研究员,2023-08-29 10:57:51
1830,1830,82.69,71.82,83.85,78.82,84.93,良,pH值偏离适宜范围,科学施肥，平衡土壤养分,2025-05-22,王研究员,2022-06-30 07:45:22
1831,1831,83.6,76.63,77.66,72.0,90.06,良,养分不平衡,增施有机肥，提高土壤有机质含量,2022-10-13,李专家,2023-11-09 00:57:29
1832,1832,61.37,85.91,79.57,79.64,85.62,良,无明显限制因子,合理施用石灰，调节土壤pH值,2023-09-22,赵工程师,2024-01-25 07:31:42
1833,1833,79.16,75.24,78.85,87.16,81.27,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2023-04-02,李专家,2024-02-06 13:30:05
1834,1834,65.67,87.79,74.76,73.88,81.68,良,养分不平衡,增施有机肥，提高土壤有机质含量,2025-02-06,李专家,2024-02-10 16:31:20
1835,1835,73.25,85.55,75.07,77.73,77.02,良,无明显限制因子,深耕松土，改善土壤结构,2024-09-22,王研究员,2022-10-03 15:56:09
1836,1836,73.58,73.44,78.04,87.77,89.73,良,pH值偏离适宜范围,科学施肥，平衡土壤养分,2025-04-11,李专家,2023-02-05 16:49:15
1837,1837,77.72,85.02,71.38,74.79,87.9,良,养分不平衡,合理施用石灰，调节土壤pH值,2025-03-26,张教授,2023-10-26 19:28:02
1838,1838,62.76,87.6,66.67,75.69,89.74,良,有机质含量偏低,深耕松土，改善土壤结构,2025-05-26,张教授,2023-02-17 16:53:15
1839,1839,68.73,85.09,84.53,87.87,83.96,良,无明显限制因子,深耕松土，改善土壤结构,2024-11-13,李专家,2023-02-27 16:51:54
1840,1840,81.56,72.55,81.98,85.16,78.94,良,pH值偏离适宜范围,轮作倒茬，维护土壤生态平衡,2022-09-20,陈博士,2022-08-21 21:43:09
1841,1841,86.6,73.9,84.75,79.99,82.78,良,pH值偏离适宜范围,科学施肥，平衡土壤养分,2023-04-23,李专家,2024-07-21 00:24:04
1842,1842,87.64,88.65,81.34,72.51,88.28,良,养分不平衡,深耕松土，改善土壤结构,2023-07-25,赵工程师,2024-03-23 21:37:22
1843,1843,88.78,75.65,84.23,86.91,82.19,良,无明显限制因子,深耕松土，改善土壤结构,2024-03-09,王研究员,2022-09-07 11:26:08
1844,1844,88.83,85.24,70.52,70.79,83.88,良,养分不平衡,合理施用石灰，调节土壤pH值,2024-05-17,赵工程师,2023-05-29 08:22:21
1845,1845,69.21,84.74,82.94,87.66,78.02,良,无明显限制因子,科学施肥，平衡土壤养分,2023-02-04,张教授,2024-04-23 07:53:03
1846,1846,94.95,89.95,74.45,82.92,78.71,良,无明显限制因子,科学施肥，平衡土壤养分,2023-04-02,陈博士,2024-07-19 20:25:11
1847,1847,76.45,82.95,67.81,78.91,80.59,良,有机质含量偏低,合理施用石灰，调节土壤pH值,2023-02-22,李专家,2024-11-05 05:09:18
1848,1848,69.01,89.65,73.58,77.03,91.55,良,无明显限制因子,合理施用石灰，调节土壤pH值,2024-07-03,陈博士,2023-05-21 22:14:26
1849,1849,73.39,81.59,81.23,70.53,82.6,良,养分不平衡,合理施用石灰，调节土壤pH值,2023-04-04,李专家,2024-01-11 01:34:15
1850,1850,61.63,82.79,79.98,85.75,84.49,良,无明显限制因子,科学施肥，平衡土壤养分,2024-08-18,王研究员,2022-09-29 23:45:20
1851,1851,68.81,84.13,83.99,81.42,77.22,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2023-02-15,张教授,2025-05-13 10:12:53
1852,1852,69.65,89.17,82.59,76.0,79.05,良,无明显限制因子,深耕松土，改善土壤结构,2022-07-04,赵工程师,2025-03-09 11:01:19
1853,1853,74.05,76.83,72.28,77.15,82.32,良,无明显限制因子,合理施用石灰，调节土壤pH值,2022-09-30,赵工程师,2023-12-05 08:17:36
1854,1854,89.67,74.38,71.67,74.99,83.53,良,pH值偏离适宜范围; 养分不平衡,深耕松土，改善土壤结构,2025-04-24,王研究员,2025-03-01 02:29:27
1855,1855,79.74,83.95,83.51,79.69,79.01,良,无明显限制因子,合理施用石灰，调节土壤pH值,2022-06-30,赵工程师,2024-08-02 20:59:11
1856,1856,90.4,77.55,68.19,85.64,85.86,良,有机质含量偏低,增施有机肥，提高土壤有机质含量,2024-02-07,陈博士,2024-09-10 22:52:41
1857,1857,73.24,75.74,74.78,87.21,85.32,良,无明显限制因子,深耕松土，改善土壤结构,2024-12-13,王研究员,2023-09-05 05:55:02
1858,1858,71.81,71.9,70.33,73.51,82.96,中,pH值偏离适宜范围; 养分不平衡,轮作倒茬，维护土壤生态平衡,2024-06-14,王研究员,2023-05-29 07:17:22
1859,1859,84.36,81.75,67.94,71.85,78.71,良,有机质含量偏低; 养分不平衡,合理施用石灰，调节土壤pH值,2022-07-20,赵工程师,2023-03-08 17:25:24
1860,1860,72.68,85.46,68.3,85.06,90.37,良,有机质含量偏低,深耕松土，改善土壤结构,2022-08-12,王研究员,2023-10-18 20:59:35
1861,1861,82.1,80.05,75.51,85.36,76.65,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2023-01-22,李专家,2023-05-04 14:03:39
1862,1862,69.79,72.19,72.95,81.64,75.92,中,pH值偏离适宜范围,深耕松土，改善土壤结构,2023-11-01,王研究员,2022-09-11 08:35:57
1863,1863,82.06,75.46,73.1,72.53,84.22,良,养分不平衡,轮作倒茬，维护土壤生态平衡,2023-10-30,张教授,2023-12-07 09:08:26
1864,1864,87.12,87.29,76.06,75.85,91.15,良,无明显限制因子,深耕松土，改善土壤结构,2025-04-29,陈博士,2024-03-18 00:15:30
1865,1865,82.88,72.03,79.72,87.87,78.21,良,pH值偏离适宜范围,科学施肥，平衡土壤养分,2025-04-07,李专家,2023-05-18 08:30:43
1866,1866,66.71,75.53,84.41,80.57,90.6,良,无明显限制因子,合理施用石灰，调节土壤pH值,2023-01-01,赵工程师,2025-02-05 19:32:46
1867,1867,93.59,73.48,73.42,82.43,75.87,良,pH值偏离适宜范围,深耕松土，改善土壤结构,2023-01-05,赵工程师,2022-06-16 18:04:30
1868,1868,86.95,85.87,77.17,83.25,76.57,良,无明显限制因子,深耕松土，改善土壤结构,2023-12-11,赵工程师,2024-02-15 06:40:26
1869,1869,64.87,82.01,73.61,73.61,90.33,良,养分不平衡,科学施肥，平衡土壤养分,2024-02-23,赵工程师,2023-03-22 17:38:54
1870,1870,71.0,84.58,72.74,85.59,89.6,良,无明显限制因子,深耕松土，改善土壤结构,2025-04-07,赵工程师,2024-03-22 19:15:10
1871,1871,81.29,85.95,67.37,80.7,84.49,良,有机质含量偏低,科学施肥，平衡土壤养分,2023-05-26,王研究员,2023-12-26 02:29:25
1872,1872,61.68,82.26,66.27,87.61,91.02,良,有机质含量偏低,合理施用石灰，调节土壤pH值,2023-08-20,陈博士,2022-08-29 19:59:34
1873,1873,83.31,70.48,65.82,84.3,79.81,良,pH值偏离适宜范围; 有机质含量偏低,合理施用石灰，调节土壤pH值,2022-09-07,赵工程师,2022-10-31 08:27:05
1874,1874,88.23,86.28,71.72,82.26,76.83,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2022-11-21,陈博士,2023-08-21 16:15:38
1875,1875,62.44,75.78,66.88,71.88,80.38,中,有机质含量偏低; 养分不平衡,深耕松土，改善土壤结构,2022-08-07,张教授,2023-11-30 08:27:59
1876,1876,60.31,76.82,80.49,78.81,83.66,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2025-04-27,张教授,2023-02-25 18:02:58
1877,1877,91.57,71.65,78.27,84.25,90.77,良,pH值偏离适宜范围,合理施用石灰，调节土壤pH值,2024-07-17,陈博士,2024-10-10 02:26:33
1878,1878,92.7,70.27,82.94,72.96,83.64,良,pH值偏离适宜范围; 养分不平衡,增施有机肥，提高土壤有机质含量,2023-10-14,张教授,2022-10-02 19:04:46
1879,1879,86.85,87.15,78.03,82.42,80.15,良,无明显限制因子,深耕松土，改善土壤结构,2025-04-06,陈博士,2022-06-20 21:54:32
1880,1880,75.83,86.2,68.67,72.4,76.87,良,有机质含量偏低; 养分不平衡,轮作倒茬，维护土壤生态平衡,2024-05-23,王研究员,2024-02-15 04:55:18
1881,1881,70.14,89.31,65.63,81.31,78.36,良,有机质含量偏低,深耕松土，改善土壤结构,2023-09-22,王研究员,2022-09-16 03:54:00
1882,1882,85.21,84.58,81.08,83.37,84.65,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2023-03-15,李专家,2025-04-14 19:03:58
1883,1883,91.41,73.83,82.85,85.26,86.97,良,pH值偏离适宜范围,深耕松土，改善土壤结构,2023-02-04,李专家,2023-10-27 02:53:52
1884,1884,66.74,86.13,72.26,78.74,84.85,良,无明显限制因子,深耕松土，改善土壤结构,2023-10-01,张教授,2024-05-17 09:46:29
1885,1885,77.13,78.1,66.86,81.03,83.83,良,有机质含量偏低,合理施用石灰，调节土壤pH值,2024-01-18,李专家,2022-07-11 19:49:01
1886,1886,93.27,73.91,73.8,73.86,80.93,良,pH值偏离适宜范围; 养分不平衡,科学施肥，平衡土壤养分,2025-05-29,张教授,2023-10-26 17:06:14
1887,1887,64.53,76.78,68.09,81.42,76.46,中,有机质含量偏低,深耕松土，改善土壤结构,2023-10-09,李专家,2025-05-08 20:15:20
1888,1888,75.61,75.35,78.68,86.01,91.54,良,无明显限制因子,深耕松土，改善土壤结构,2023-10-24,王研究员,2025-05-14 14:50:00
1889,1889,76.99,88.75,84.82,79.91,87.3,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2024-03-09,张教授,2024-10-12 15:11:10
1890,1890,61.94,85.33,73.71,82.36,78.85,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2023-10-16,陈博士,2024-07-14 11:26:58
1891,1891,71.82,82.12,66.98,85.08,85.32,良,有机质含量偏低,轮作倒茬，维护土壤生态平衡,2024-07-02,赵工程师,2023-09-08 22:00:59
1892,1892,69.13,72.22,72.08,77.6,80.86,中,pH值偏离适宜范围,科学施肥，平衡土壤养分,2023-07-26,赵工程师,2025-03-06 17:30:05
1893,1893,90.48,83.57,79.92,73.71,78.0,良,养分不平衡,深耕松土，改善土壤结构,2023-04-06,李专家,2023-06-13 02:14:13
1894,1894,72.89,89.75,82.98,71.92,83.78,良,养分不平衡,轮作倒茬，维护土壤生态平衡,2023-08-09,张教授,2023-01-04 22:29:01
1895,1895,60.22,74.43,68.23,75.86,79.76,中,pH值偏离适宜范围; 有机质含量偏低,合理施用石灰，调节土壤pH值,2024-11-04,张教授,2023-09-09 10:03:21
1896,1896,80.54,83.33,81.8,73.6,84.34,良,养分不平衡,深耕松土，改善土壤结构,2022-12-20,王研究员,2024-04-28 03:04:05
1897,1897,82.95,85.45,81.42,76.08,79.43,良,无明显限制因子,合理施用石灰，调节土壤pH值,2022-11-17,李专家,2023-09-05 16:06:37
1898,1898,66.69,85.34,71.38,72.75,79.72,良,养分不平衡,科学施肥，平衡土壤养分,2022-12-12,赵工程师,2023-02-09 02:03:20
1899,1899,78.83,78.77,72.77,72.95,77.85,良,养分不平衡,轮作倒茬，维护土壤生态平衡,2024-10-31,王研究员,2025-06-06 12:04:07
1900,1900,88.76,89.87,75.54,77.29,85.17,良,无明显限制因子,深耕松土，改善土壤结构,2023-06-26,赵工程师,2022-12-31 06:29:34
1901,1901,88.03,70.04,68.46,73.77,85.71,良,pH值偏离适宜范围; 有机质含量偏低; 养分不平衡,深耕松土，改善土壤结构,2023-03-09,赵工程师,2024-04-04 22:01:47
