id,sample_id,iron,manganese,zinc,copper,boron,molybdenum,chlorine,sulfur,calcium,magnesium,test_date,created_at
1200,5520,61.67,136.94,1.78,4.37,1.14,0.62,103.49,81.46,4375.19,309.55,2023-05-15,2022-12-31 10:51:17
1201,1731,275.3,143.66,10.59,1.93,1.56,0.27,98.64,276.73,3386.04,666.92,2023-06-24,2022-06-20 21:34:46
1202,9918,169.28,35.26,1.28,7.32,1.79,0.06,124.3,154.24,6519.97,781.77,2023-03-10,2023-12-14 11:51:24
1203,3084,224.44,26.69,2.32,3.38,1.58,1.27,147.62,63.62,1249.17,1354.46,2025-04-08,2022-11-11 05:14:34
1204,7726,131.64,99.59,12.39,2.39,0.68,0.75,87.89,150.64,6081.51,516.57,2023-08-06,2023-11-03 01:39:07
1205,3447,107.55,11.7,8.69,3.6,0.86,1.12,15.25,315.4,5380.56,142.47,2024-08-03,2023-03-22 09:04:05
1206,9422,191.37,71.63,14.2,0.81,0.29,0.67,43.07,61.82,4298.01,1186.62,2023-10-23,2024-04-17 15:03:42
1207,7438,114.41,14.25,3.68,1.09,0.83,0.43,144.28,351.37,2498.44,1261.17,2023-06-19,2024-02-29 23:31:01
1208,4192,209.59,10.03,7.11,4.31,0.18,0.82,121.73,160.03,4253.69,970.56,2023-01-05,2023-04-24 20:04:25
1209,7793,10.53,105.76,12.55,1.05,0.52,0.21,94.36,375.27,3857.74,1245.52,2023-11-19,2024-05-06 19:42:49
1210,1071,48.05,46.35,4.94,3.23,0.77,1.28,32.21,105.95,5369.35,1020.55,2023-09-15,2025-05-19 12:06:00
1211,2513,282.49,64.88,12.33,2.99,1.48,1.39,82.53,289.92,1554.6,1567.34,2022-06-15,2024-11-20 13:47:36
1212,3205,213.41,56.49,12.98,2.11,0.47,1.22,41.21,229.48,2590.31,1488.41,2024-03-23,2023-03-20 13:49:54
1213,5372,38.89,84.5,9.0,7.27,0.13,0.31,117.35,99.95,6566.98,255.06,2023-08-13,2023-12-07 08:26:55
1214,226,45.05,145.72,8.43,7.87,0.68,1.03,76.77,337.56,5267.6,1748.35,2023-08-16,2022-09-16 07:16:46
1215,2263,191.12,29.46,8.84,3.68,1.69,0.43,102.76,38.71,1764.44,1346.07,2024-02-07,2023-11-02 17:30:14
1216,5019,52.4,146.27,13.6,0.35,1.91,1.05,199.86,299.72,3140.87,1708.45,2023-12-30,2024-10-19 11:04:02
1217,8289,266.78,147.76,2.73,0.73,0.18,1.06,109.17,316.5,7839.79,1743.89,2024-03-11,2023-04-01 06:04:18
1218,6028,205.01,140.1,3.85,3.62,1.49,1.42,119.42,360.46,5288.17,1107.01,2023-08-04,2023-12-10 20:05:44
1219,7591,149.28,35.7,2.63,0.43,0.39,1.2,19.02,234.15,1201.91,257.55,2023-03-07,2025-03-19 17:35:25
1220,4959,145.75,99.75,2.89,6.71,0.13,0.43,99.79,68.11,4215.73,1209.16,2023-06-02,2023-04-09 03:19:16
1221,7674,219.58,86.65,10.17,5.25,1.38,1.47,158.88,154.58,7587.91,1995.88,2024-03-19,2023-10-13 10:03:40
1222,8577,293.5,72.94,4.71,6.8,0.72,1.48,110.63,313.3,5496.83,672.94,2023-12-28,2024-04-18 12:03:37
1223,4698,129.38,36.75,5.96,6.17,1.55,0.83,14.46,150.42,7070.33,1537.58,2024-03-06,2025-02-12 15:26:52
1224,6120,25.89,107.29,12.11,6.58,0.45,0.27,39.39,173.63,3584.0,401.45,2024-09-20,2024-01-27 20:39:41
1225,7457,272.13,28.87,4.87,2.62,1.61,0.34,197.46,36.64,7675.03,366.54,2024-02-06,2023-09-27 22:14:50
1226,9220,46.33,30.29,1.14,3.8,1.51,0.97,166.97,124.32,6162.6,1653.6,2024-08-28,2023-03-09 23:56:43
1227,6931,296.82,76.98,14.85,1.36,0.58,0.44,70.1,305.15,4448.29,160.89,2023-11-28,2024-06-08 17:51:31
1228,7683,159.91,56.98,7.93,2.42,0.46,0.56,92.05,82.32,4802.92,1849.6,2023-09-28,2024-03-29 13:28:36
1229,6930,240.3,58.62,13.79,1.66,0.13,1.44,104.04,134.94,4517.25,1438.77,2024-12-04,2023-01-13 22:30:11
1230,1583,138.69,21.39,4.16,0.42,1.19,0.74,37.87,277.95,7185.37,1099.88,2024-12-12,2023-10-17 09:03:33
1231,993,91.12,142.48,3.01,6.42,0.77,1.46,50.4,85.51,2767.16,600.4,2022-10-07,2023-03-30 13:13:11
1232,557,207.62,37.42,2.64,3.87,1.0,0.66,58.82,95.93,2261.44,751.78,2022-08-05,2023-09-07 07:28:38
1233,4452,173.75,29.94,7.86,1.45,0.91,0.72,26.99,103.72,1119.09,1911.89,2023-02-20,2023-10-23 19:50:07
1234,5252,216.43,111.76,3.5,2.63,0.45,0.88,167.17,120.05,3288.81,1886.72,2023-12-14,2024-04-01 02:28:42
1235,4186,208.55,24.35,13.23,3.68,0.22,0.48,117.98,199.24,1504.3,1678.48,2023-07-24,2024-07-09 23:01:37
1236,6014,275.65,129.37,3.28,4.6,0.73,1.36,150.51,43.57,3972.63,136.46,2023-12-19,2023-10-12 19:42:16
1237,4599,12.1,134.64,14.41,2.38,1.85,0.9,25.88,75.06,4763.41,1360.13,2024-11-01,2024-03-20 17:21:23
1238,5657,298.14,31.97,6.05,0.29,0.53,0.13,154.36,74.33,5276.96,1418.41,2025-02-08,2023-12-02 02:29:18
1239,2262,294.76,121.48,5.28,4.77,1.88,0.33,170.26,212.25,2729.98,109.86,2024-01-20,2023-05-09 22:33:49
1240,1980,171.93,59.45,7.81,5.81,0.2,0.14,161.82,151.07,2787.01,807.8,2023-01-14,2023-12-27 21:47:14
1241,2125,281.67,122.59,2.45,3.5,1.58,1.21,178.27,290.2,5344.8,1584.87,2025-04-07,2024-03-17 00:08:09
1242,6008,104.94,45.14,4.78,3.66,1.43,0.69,106.05,208.11,5213.56,1678.35,2022-11-02,2024-01-27 21:27:18
1243,681,224.19,32.11,6.85,5.34,1.54,1.23,87.74,115.57,6015.39,217.75,2023-03-21,2024-08-27 22:13:20
1244,8324,112.94,133.93,3.2,4.48,1.28,1.24,129.65,339.5,3851.42,1373.6,2024-04-11,2023-03-16 03:11:11
1245,8931,261.38,34.76,14.59,4.98,1.43,0.31,102.05,300.73,4547.7,750.0,2022-06-23,2022-10-03 14:24:48
1246,7669,53.31,117.57,7.65,2.56,1.77,0.96,77.68,247.79,7610.26,776.88,2023-06-22,2023-06-20 19:53:49
1247,6074,108.67,131.44,12.85,2.4,0.27,0.31,127.22,260.0,3510.46,1125.92,2025-01-05,2022-06-25 05:01:11
1248,3177,160.92,124.03,6.05,7.98,0.2,0.67,163.03,100.88,3174.22,577.22,2024-01-25,2023-10-22 13:49:37
1249,3202,49.02,148.76,1.52,1.18,1.22,0.86,83.37,285.2,6042.03,1710.5,2023-03-22,2024-05-25 12:42:35
1250,6673,105.01,120.45,5.85,5.39,1.39,0.29,117.33,65.46,5670.2,822.52,2024-08-04,2024-06-11 17:17:25
1251,8089,178.58,34.53,1.41,6.26,1.95,0.05,159.33,47.11,3310.37,715.74,2025-05-22,2024-04-18 12:31:45
1252,8307,261.73,50.38,7.35,5.36,0.1,0.6,19.71,246.93,2165.15,392.44,2024-08-18,2025-01-18 14:57:33
1253,2587,252.6,51.24,13.07,3.36,1.21,1.4,15.65,137.21,1461.87,1452.15,2025-02-17,2024-11-12 10:08:24
1254,7883,70.37,48.65,0.62,4.68,1.28,0.99,88.05,348.65,6348.32,1018.3,2025-02-19,2024-10-08 23:16:09
1255,3720,169.55,37.7,11.95,7.33,1.81,0.22,117.7,355.71,6563.94,1567.68,2024-01-18,2023-04-16 13:53:44
1256,9651,190.85,138.67,9.1,2.73,1.87,1.16,141.67,266.97,1881.62,1140.86,2024-10-25,2023-04-02 22:58:55
1257,770,183.02,117.15,14.63,4.36,0.75,1.07,164.72,26.34,5162.96,220.85,2023-05-10,2024-04-16 15:14:07
1258,510,57.39,64.32,11.99,6.39,1.73,1.48,43.78,352.46,4118.83,1079.07,2024-03-16,2023-10-13 12:20:43
1259,1915,289.97,31.18,9.54,6.78,1.85,1.35,13.1,165.64,5045.4,1199.73,2023-07-05,2024-04-04 04:49:40
1260,1276,296.03,48.42,2.85,3.51,1.48,0.89,156.04,211.01,7547.77,1221.62,2023-03-21,2024-01-29 13:41:33
1261,6828,156.27,128.93,11.86,3.33,1.46,0.22,166.8,237.15,4146.97,967.73,2024-07-03,2022-11-27 07:59:53
1262,9200,269.86,68.77,3.99,1.5,1.93,0.18,155.0,331.95,7901.68,423.49,2023-04-30,2023-06-01 06:32:24
1263,2433,172.47,122.53,5.15,0.72,0.16,0.72,196.76,338.41,4333.46,1054.21,2025-05-20,2023-03-25 02:58:40
1264,136,131.65,11.32,3.9,4.4,0.35,0.26,188.68,239.84,3465.17,316.23,2024-05-01,2023-08-30 23:56:47
1265,2274,74.49,60.97,5.9,5.04,0.78,0.63,183.43,24.12,5257.64,569.48,2024-01-19,2022-12-08 14:59:20
1266,972,216.06,93.65,13.91,7.21,0.71,0.37,12.33,368.56,6248.18,1249.56,2022-08-13,2022-08-31 11:48:55
1267,56,265.69,126.76,10.69,3.65,0.24,0.52,17.18,398.07,3491.33,788.37,2024-02-27,2022-08-14 19:51:40
1268,7,214.04,104.78,10.64,1.47,0.24,1.49,83.25,270.94,7884.85,1035.97,2023-05-17,2023-11-19 18:06:34
1269,3981,205.29,143.51,7.42,7.61,0.94,1.12,143.82,165.9,6660.35,629.67,2025-01-21,2025-03-31 13:59:55
1270,2007,107.86,25.66,5.46,2.3,1.81,0.45,144.07,94.16,7723.41,1505.54,2024-02-29,2024-12-10 14:35:50
1271,9994,39.69,117.2,5.14,5.76,0.67,0.81,47.52,136.68,3709.55,712.5,2023-04-15,2023-03-20 00:01:18
1272,6916,265.61,17.24,12.11,3.91,0.25,1.03,129.56,145.91,6767.61,1069.36,2025-04-28,2025-01-25 19:21:49
1273,7324,114.84,7.92,4.3,4.09,0.78,0.26,16.5,139.93,2332.38,1899.45,2024-01-16,2023-01-27 23:08:31
1274,9275,251.9,91.31,14.05,3.3,1.66,1.11,26.91,242.39,6945.09,1907.43,2022-10-08,2022-10-26 13:59:32
1275,6095,134.72,102.94,1.95,7.72,0.26,0.51,30.8,80.81,6608.2,1450.86,2022-09-07,2023-10-24 20:32:07
1276,9046,111.86,14.67,4.84,4.73,0.9,1.35,58.52,21.87,7682.83,958.37,2025-02-15,2023-12-31 08:37:25
1277,7064,57.55,65.57,14.79,7.93,0.89,1.23,44.64,165.72,1651.64,405.48,2023-09-30,2022-09-06 17:22:25
1278,8049,242.72,14.18,5.89,4.14,0.39,1.16,18.62,71.26,797.89,1293.5,2022-11-14,2025-03-15 05:48:11
1279,2973,164.44,26.6,11.49,4.84,1.66,0.24,17.23,173.53,1776.45,1954.79,2022-07-10,2022-07-22 20:24:01
1280,5543,126.51,99.34,6.05,7.26,1.24,0.54,189.57,331.33,5714.5,609.05,2024-09-18,2025-04-10 09:53:32
1281,7589,294.2,102.03,5.47,0.82,1.71,0.31,196.64,320.43,6689.25,124.02,2023-11-28,2024-07-13 12:38:41
1282,6674,117.76,144.22,1.07,6.97,1.09,1.13,34.8,234.68,3871.97,301.03,2023-07-30,2024-12-05 06:43:51
1283,290,256.8,73.29,4.17,6.5,1.93,0.87,146.63,66.14,5515.39,188.44,2024-07-23,2025-02-22 09:54:08
1284,6273,291.56,47.61,2.19,5.07,1.83,0.54,94.84,377.44,5094.78,116.16,2024-11-16,2023-11-22 01:16:01
1285,7781,98.68,68.07,12.43,6.29,0.33,0.71,149.43,383.23,6212.61,834.82,2025-02-22,2024-01-24 18:51:47
1286,6847,126.18,85.94,9.01,7.59,1.25,1.38,83.36,224.27,6112.22,1120.03,2023-10-10,2022-10-04 05:15:02
1287,7138,204.55,58.16,8.14,2.16,0.98,0.71,44.9,281.92,2458.19,193.95,2025-03-27,2024-06-23 22:58:17
1288,4423,290.2,80.86,2.72,4.65,0.3,1.48,174.73,324.85,2878.52,902.16,2023-01-25,2024-01-24 15:33:26
1289,529,224.16,39.08,1.16,5.01,1.77,0.07,88.39,112.07,3380.47,1617.29,2024-12-06,2024-10-02 20:36:05
1290,3556,56.79,91.32,1.38,3.25,0.89,1.37,150.36,130.68,3638.07,1539.97,2024-02-05,2023-01-11 17:23:12
1291,4204,265.81,72.04,9.04,5.12,1.45,0.44,39.21,62.89,3519.63,1817.16,2023-07-07,2022-12-31 03:22:03
1292,2994,43.44,32.85,3.41,3.08,0.69,0.85,125.72,29.0,1620.64,1562.35,2024-04-03,2023-03-10 16:04:06
1293,1229,36.88,76.67,7.42,3.23,1.98,0.41,72.87,94.63,4513.25,1613.01,2023-11-08,2024-06-09 15:16:45
1294,7081,83.76,51.31,12.22,3.96,0.18,1.38,66.54,329.41,529.78,1308.43,2023-08-03,2023-06-15 01:12:10
1295,36,45.72,141.84,4.88,7.48,1.01,0.5,129.78,300.32,5750.28,1760.46,2023-08-11,2022-07-20 05:55:24
1296,5949,40.73,14.78,12.1,2.79,1.35,1.01,197.71,263.57,2483.63,1413.75,2023-08-29,2024-02-18 16:41:29
1297,8306,11.68,132.67,5.86,5.12,0.7,1.3,12.41,373.04,7968.06,1786.07,2025-05-25,2023-11-30 18:49:49
1298,1890,218.62,19.57,6.17,2.97,0.71,0.75,87.54,105.57,839.46,240.73,2023-10-16,2024-07-14 11:26:58
1299,8092,242.68,123.12,7.91,2.79,1.97,0.08,104.05,221.47,2262.75,1458.72,2024-10-08,2025-03-19 11:24:24
1300,7109,141.58,15.0,14.44,7.3,1.49,0.61,152.04,212.34,6049.02,416.0,2022-07-23,2022-08-18 18:29:35
1301,4208,90.51,101.14,11.62,7.98,0.68,0.15,64.6,90.41,539.08,214.58,2024-08-05,2025-04-20 02:10:19
1302,8311,24.73,149.08,7.94,4.41,0.22,0.27,180.27,235.34,2075.62,1365.29,2024-06-04,2023-06-30 07:42:57
1303,8596,185.42,94.87,9.09,4.26,1.72,0.99,16.02,118.64,2086.35,976.94,2023-03-10,2023-02-07 23:54:40
1304,6251,280.62,22.68,5.54,5.79,1.04,1.42,145.18,153.53,6107.85,877.86,2025-03-16,2023-12-18 00:40:06
1305,8035,54.04,102.73,10.46,3.79,1.08,0.07,50.89,47.89,905.29,489.41,2024-01-31,2024-08-23 09:40:47
1306,6241,79.87,65.14,5.41,6.56,1.36,0.24,147.71,367.23,7841.26,1964.2,2024-12-02,2025-03-13 16:48:11
1307,1781,127.77,32.98,2.89,1.86,1.98,1.31,64.08,383.2,1513.99,375.08,2023-05-05,2023-06-22 19:39:32
1308,9581,256.13,23.88,7.45,5.16,0.39,1.17,147.55,185.73,1354.18,724.03,2022-06-22,2025-04-24 18:45:03
1309,6707,66.74,106.4,7.43,1.0,1.01,0.49,58.03,332.16,6583.29,460.36,2024-10-26,2024-03-24 13:07:59
1310,5545,10.22,90.45,7.21,3.95,1.36,0.67,69.24,78.75,4242.9,888.34,2024-02-22,2024-01-25 21:43:06
1311,3371,169.04,56.72,6.26,1.67,0.16,0.33,178.91,195.52,7648.14,342.37,2022-08-13,2023-06-23 15:02:20
1312,4490,139.46,11.28,1.09,6.37,1.47,0.54,93.15,191.16,765.53,135.58,2024-10-18,2024-05-25 23:57:31
1313,8523,135.5,53.48,6.18,5.32,1.95,1.38,81.29,109.03,6703.17,1465.93,2024-05-24,2023-10-12 13:16:18
1314,3880,64.01,47.37,6.76,1.44,1.54,1.47,138.01,139.11,5672.88,1056.46,2024-05-12,2023-09-11 23:35:21
1315,6759,160.31,47.92,1.48,2.77,0.74,1.15,24.81,76.74,3869.65,409.91,2024-10-20,2022-10-06 16:44:30
1316,7028,299.23,130.68,7.47,4.65,1.03,0.17,127.71,364.3,5692.83,1843.04,2023-10-23,2023-12-26 12:27:15
1317,6617,236.74,133.63,0.82,1.44,1.29,0.37,155.31,46.18,5680.36,283.72,2023-12-26,2024-06-12 16:18:05
1318,2687,291.93,9.35,1.77,2.01,0.16,1.39,173.81,375.64,5669.03,888.65,2024-02-06,2022-11-29 08:08:21
1319,8168,130.81,10.57,6.52,4.61,1.23,0.15,122.46,148.73,3029.53,315.78,2023-08-01,2025-05-15 15:55:25
1320,4601,104.1,21.56,10.37,2.45,1.06,1.24,128.77,104.32,4606.36,302.6,2025-01-24,2022-06-26 18:35:03
1321,860,287.31,14.34,3.63,3.44,1.22,0.96,54.58,299.37,2290.89,743.8,2023-07-05,2024-03-17 17:03:26
1322,8073,236.33,96.32,11.71,1.4,1.55,0.87,16.21,155.32,7043.23,1245.48,2024-10-05,2023-04-28 11:55:51
1323,3602,293.91,35.45,13.3,7.69,0.48,0.87,78.59,372.12,2256.4,447.66,2022-10-06,2024-01-30 07:19:29
1324,2220,197.2,98.28,11.92,2.37,0.54,0.81,82.78,30.66,2044.34,464.71,2023-03-09,2023-02-06 17:55:16
1325,1197,129.76,91.27,1.14,4.76,1.81,1.39,168.11,219.5,7243.07,1349.72,2023-10-06,2023-10-25 10:54:06
1326,7065,224.61,76.9,12.08,0.68,0.23,0.8,128.06,40.58,635.49,1954.68,2024-11-13,2024-06-12 16:22:08
1327,3268,50.42,69.24,8.29,7.45,0.84,1.31,65.97,365.06,4892.0,381.97,2023-08-25,2023-07-16 18:45:35
1328,2770,292.8,98.46,12.43,5.46,0.15,0.4,18.33,353.58,5057.57,1760.42,2025-04-15,2023-05-11 05:34:32
1329,156,118.23,78.13,5.21,6.61,0.39,1.2,37.19,311.97,1135.01,830.68,2023-05-01,2023-11-20 23:27:22
1330,1989,97.99,56.1,6.28,3.42,0.86,0.17,80.02,120.68,6461.48,1675.07,2022-09-04,2024-02-04 14:48:43
1331,3771,154.25,141.1,10.85,7.45,1.3,0.68,156.21,124.88,4049.79,837.77,2023-09-21,2025-03-08 11:08:36
1332,6391,291.92,44.95,13.83,6.72,0.78,0.08,124.07,129.02,6709.92,1519.95,2023-08-06,2022-10-02 16:56:22
1333,7384,71.9,67.28,8.07,3.79,1.82,0.31,48.09,388.1,3177.3,288.69,2024-09-26,2025-04-14 08:52:06
1334,5244,152.24,94.93,8.55,1.57,0.61,0.71,71.84,395.73,3048.03,555.69,2022-09-11,2023-11-23 14:16:37
1335,7405,235.72,63.04,12.46,2.72,1.49,1.15,130.75,184.09,2234.64,1440.87,2024-05-24,2024-05-15 04:29:02
1336,5910,177.82,136.3,13.97,7.2,0.55,0.43,96.56,332.77,3084.36,1071.05,2024-11-11,2023-05-21 19:30:39
1337,8763,55.8,24.1,9.22,3.48,1.83,0.15,116.21,214.99,2535.7,739.91,2024-08-16,2024-01-16 11:00:51
1338,3978,245.01,84.86,4.82,3.61,0.75,1.0,168.43,256.62,7562.23,800.95,2023-11-08,2023-09-21 02:56:13
1339,1133,287.3,125.08,11.98,7.23,1.63,1.04,199.3,30.47,3301.53,846.99,2024-02-29,2024-04-11 00:57:10
1340,1381,21.15,87.18,13.23,3.83,1.04,0.85,54.37,41.92,5164.96,1918.71,2022-08-16,2024-08-07 10:37:30
1341,6298,293.91,106.72,14.15,3.85,1.01,0.28,150.78,330.02,5278.6,535.82,2024-02-16,2023-04-16 14:57:40
1342,6430,179.12,82.15,13.47,5.01,0.87,0.57,68.84,141.26,5287.86,376.49,2025-02-14,2023-03-16 14:42:19
1343,8065,193.56,16.49,14.53,4.43,1.72,0.18,19.3,222.79,4634.45,1192.84,2022-12-14,2025-03-09 06:17:23
1344,8437,182.17,149.2,10.92,2.95,1.26,0.89,26.22,69.62,3810.67,815.5,2022-10-23,2022-06-26 22:51:00
1345,2496,260.51,112.09,8.22,0.52,1.1,0.17,176.38,257.81,4415.12,1359.64,2022-09-26,2022-09-09 18:31:18
1346,8822,189.58,27.79,13.62,3.91,1.0,0.93,111.63,92.39,4418.02,276.09,2023-03-14,2022-10-15 20:53:48
1347,5689,288.27,48.11,14.88,2.42,0.42,0.69,114.42,206.43,7138.31,1559.47,2023-03-22,2022-12-28 19:00:17
1348,6719,36.88,102.42,7.85,0.37,1.08,0.58,54.7,96.48,3393.48,781.19,2023-10-11,2025-05-30 01:48:09
1349,541,210.21,133.44,8.48,3.54,1.47,0.68,50.8,298.58,837.59,721.28,2024-04-11,2022-09-08 12:38:45
1350,5068,249.09,75.04,7.6,2.73,1.93,0.38,176.59,157.01,3606.15,1608.84,2023-10-23,2023-01-06 05:30:37
1351,1934,245.0,125.29,12.2,2.32,1.62,1.29,154.4,167.41,1553.59,1162.13,2023-05-27,2023-04-16 13:23:19
1352,7567,13.81,69.82,14.19,0.7,0.6,1.22,173.37,250.57,4937.84,1318.22,2023-09-25,2023-02-04 22:45:24
1353,1324,46.47,77.94,12.28,0.86,1.62,0.89,176.04,366.11,7086.19,1112.96,2023-07-20,2024-07-28 00:12:44
1354,7918,223.27,90.66,9.14,0.22,1.55,1.0,190.47,165.52,5925.79,705.26,2022-12-29,2024-01-26 04:49:40
1355,9387,180.19,116.67,1.74,0.27,0.21,1.02,126.75,326.19,3630.62,1923.67,2023-09-03,2024-04-26 03:53:02
1356,4797,231.68,83.81,13.94,4.43,1.7,0.34,33.45,68.53,838.84,1117.56,2023-01-05,2025-02-05 18:43:01
1357,5309,111.75,86.84,9.12,4.22,0.88,1.42,181.84,350.35,1571.22,748.59,2024-07-07,2024-11-07 01:38:15
1358,3132,14.21,144.33,9.02,4.36,0.57,0.76,197.93,152.36,2657.38,635.95,2023-10-16,2025-04-05 01:44:22
1359,4625,178.62,16.33,5.45,2.48,0.69,1.08,188.43,40.67,5717.9,778.61,2023-10-16,2023-04-01 07:23:57
1360,7750,32.71,62.06,8.11,3.14,0.78,0.25,17.89,302.55,2221.9,1236.26,2024-05-24,2024-03-06 07:27:43
1361,2255,43.96,28.09,3.38,6.65,0.91,0.28,57.91,180.39,6753.39,534.93,2023-07-07,2023-05-05 08:57:47
1362,6891,83.02,63.92,9.7,6.64,1.1,1.46,111.99,352.02,6556.55,1837.23,2023-04-25,2024-02-19 17:07:22
1363,8984,227.29,30.51,2.18,1.13,1.55,1.44,174.7,212.17,3301.55,377.74,2023-03-18,2025-04-20 10:22:53
1364,4765,240.87,97.95,3.01,2.48,0.19,0.46,39.07,385.36,6325.87,1866.33,2024-11-29,2024-03-07 05:25:29
1365,1717,54.99,68.98,3.76,1.2,0.47,1.24,114.17,195.57,3530.63,1817.11,2024-11-29,2024-12-23 19:41:44
1366,107,223.4,106.01,8.17,5.26,0.97,1.04,19.72,49.56,1756.95,1342.93,2024-03-17,2025-06-07 08:05:25
1367,5912,295.68,14.86,12.35,7.29,1.9,0.12,23.62,308.49,7882.16,1458.73,2024-05-03,2025-05-24 13:01:08
1368,4737,98.63,134.1,9.38,1.32,0.46,0.68,63.79,45.69,5587.4,501.96,2023-04-01,2024-07-20 10:55:58
1369,7272,123.38,90.95,2.15,5.91,1.73,1.04,197.38,333.91,6758.97,1011.55,2024-02-23,2023-02-10 01:29:05
1370,2334,60.95,59.36,7.16,7.54,0.36,0.28,52.24,94.28,4904.0,570.08,2022-12-28,2023-02-24 17:18:44
1371,7785,247.79,90.13,4.64,2.5,1.38,0.76,74.36,388.59,7789.87,1653.68,2023-07-15,2022-06-12 14:25:33
1372,2902,207.59,55.6,6.37,5.23,0.24,0.63,58.52,216.43,4419.25,264.68,2023-10-31,2023-02-23 06:18:37
1373,1399,95.7,13.43,6.6,2.51,1.81,1.03,62.35,41.12,3185.73,428.77,2024-02-18,2022-08-15 04:52:07
1374,6037,160.58,123.21,0.9,5.05,1.22,0.7,111.49,64.47,2202.25,168.2,2024-10-16,2024-03-03 21:07:00
1375,5455,183.71,92.61,3.75,1.02,1.72,1.06,73.05,30.66,1040.72,1855.53,2023-10-16,2022-07-29 14:30:09
1376,5905,269.88,11.51,8.94,7.47,0.87,0.64,108.68,235.18,2573.44,783.44,2022-09-01,2025-02-12 22:17:05
1377,2413,106.07,86.95,11.99,3.7,1.63,0.77,13.26,287.47,7911.46,384.39,2023-05-22,2023-10-09 18:35:05
1378,987,72.39,7.92,3.04,1.23,1.04,0.35,118.96,286.83,7432.96,1313.27,2024-01-09,2025-06-07 21:42:10
1379,9623,72.9,97.47,3.25,1.26,1.47,1.29,129.74,262.28,6634.64,547.92,2022-11-06,2025-04-14 02:53:41
1380,1649,265.28,35.67,4.01,5.07,1.02,0.32,36.89,212.58,2517.87,1730.68,2024-07-11,2024-10-13 09:59:12
1381,7309,262.18,131.56,11.7,0.75,1.95,1.43,177.21,347.52,3193.97,958.75,2025-01-17,2024-07-03 11:31:32
1382,9965,16.86,82.21,12.33,3.19,1.66,1.4,124.32,383.92,5339.83,781.08,2023-11-28,2022-08-29 15:34:21
1383,3974,166.01,89.93,1.44,6.46,1.24,0.52,42.13,115.23,2359.06,487.78,2023-01-07,2025-05-20 16:57:44
1384,6976,66.42,9.95,13.53,6.98,0.75,1.08,159.5,40.86,2849.47,592.54,2022-10-30,2024-02-17 21:39:32
1385,8228,38.25,75.01,3.44,6.01,0.79,1.45,96.25,223.99,4721.76,1640.78,2024-04-19,2023-05-12 13:47:14
1386,8047,52.8,34.43,6.72,2.34,1.12,1.17,111.37,356.04,2226.51,122.96,2024-09-01,2025-06-03 04:46:23
1387,8881,263.5,5.19,8.64,5.7,1.3,0.08,67.87,96.51,2563.59,1396.23,2023-11-24,2023-01-17 20:05:03
1388,3183,27.28,64.6,3.64,2.81,0.58,1.07,163.09,328.88,6728.7,1201.67,2024-10-24,2024-12-07 11:31:21
1389,6215,254.9,72.28,12.73,0.58,1.16,1.19,94.24,134.09,6202.62,271.68,2023-11-17,2024-10-10 18:11:17
1390,3843,34.91,67.27,5.3,7.17,1.7,1.25,162.12,95.22,7806.44,1061.93,2023-06-18,2024-06-30 23:21:45
1391,6162,256.62,149.9,14.19,2.6,0.84,0.95,106.96,203.43,1060.03,1146.21,2024-08-31,2022-06-12 23:53:21
1392,1658,138.54,108.13,1.77,6.33,1.17,0.06,118.42,352.6,7081.48,672.08,2023-05-04,2025-01-23 12:31:40
1393,8230,50.67,45.06,5.15,1.79,1.63,0.96,77.45,57.93,6997.74,184.3,2024-05-20,2025-01-09 02:08:04
1394,4498,66.35,120.11,12.26,3.55,1.11,1.3,107.18,348.26,5257.16,147.41,2023-10-27,2024-12-28 00:54:37
1395,5973,156.96,42.16,9.34,2.22,1.9,0.11,98.73,231.31,4585.7,1712.64,2023-08-07,2023-11-04 07:41:08
1396,4233,22.88,121.62,5.44,4.61,1.79,0.68,10.84,195.19,5896.59,669.94,2024-08-04,2022-07-31 21:01:43
1397,2460,278.04,51.83,11.88,4.85,1.6,0.77,156.05,315.13,4079.5,795.01,2024-09-02,2022-10-14 17:47:33
1398,5058,157.89,136.11,3.89,7.77,1.6,0.65,97.42,170.97,1570.76,1803.71,2022-07-25,2023-11-11 15:19:01
1399,5802,204.9,13.37,12.16,3.01,0.25,0.31,76.16,87.39,2220.54,1452.15,2025-03-17,2023-04-23 14:42:48
1400,355,118.44,140.57,8.79,4.59,0.23,1.46,159.71,54.69,4496.4,164.21,2022-08-05,2022-10-12 10:23:27
1401,1160,196.1,121.81,5.97,7.46,0.6,0.59,58.27,318.85,4479.34,1168.13,2023-10-24,2023-10-20 02:01:32
1402,2598,286.15,9.88,6.97,5.85,1.72,0.32,16.61,335.52,3552.4,430.04,2025-03-21,2024-12-02 15:06:18
1403,1638,238.13,6.46,8.5,3.24,0.63,1.07,53.9,117.0,5736.66,1528.2,2024-04-09,2022-09-11 03:16:17
1404,714,93.57,19.93,4.01,6.94,0.77,0.65,195.02,320.6,4216.64,535.73,2023-09-14,2023-04-08 07:12:32
1405,6832,123.61,44.18,1.84,7.17,0.6,0.55,136.76,389.34,5466.49,437.34,2025-05-24,2023-03-02 11:34:42
1406,9112,56.39,26.75,13.96,2.63,1.01,0.35,120.39,263.31,5844.42,1290.44,2023-06-17,2023-05-18 23:45:00
